comparison_file,side,instance_id,repo,condition,chosen_condition,replication_index,target_success,fail_to_pass_failed_count,pass_to_pass_failed_count,log_path,event_count,first_edit_event_index,first_edit_observed,bootstrap_event_count,bootstrap_command_count,bootstrap_failed_command_count,bootstrap_edit_event_count,bootstrap_agent_message_count,bootstrap_test_command_count,bootstrap_failed_test_command_count,bootstrap_test_commands,bootstrap_failed_test_commands,execution_event_count,execution_command_count,execution_failed_command_count,execution_edit_event_count,execution_agent_message_count,execution_test_command_count,execution_failed_test_command_count,execution_test_commands,execution_failed_test_commands,total_command_count,total_test_command_count,total_failed_test_command_count
pydata_xarray-4966_type_hints_rep_1_oracle_comparison.json,degraded,pydata__xarray-4966,pydata/xarray,type_hints,type_hints,1,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pydata__xarray-4966/codex-cli/type_hints/rep_1/logs/agent_stdout.jsonl,67,38,True,38,16,2,0,4,0,0,,,29,10,1,4,4,4,1,"/usr/bin/bash -lc ""./.pilot-venv-py39/bin/python -m pytest xarray/tests/test_coding.py -k 'unsigned_integer_coder or scaling_converts'""|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest xarray/tests/test_backends.py::CFEncodedBase::test_roundtrip_mask_and_scale'|/usr/bin/bash -lc ""./.pilot-venv-py39/bin/python -m pytest xarray/tests/test_backends.py -k 'roundtrip_mask_and_scale'""|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest xarray/tests/test_coding.py'",/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest xarray/tests/test_backends.py::CFEncodedBase::test_roundtrip_mask_and_scale',26,4,1
pydata_xarray-4966_comments_docstrings_rep_2_oracle_comparison.json,clean,pydata__xarray-4966,pydata/xarray,clean,comments_docstrings,2,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pydata__xarray-4966/codex-cli/clean/rep_2/logs/agent_stdout.jsonl,59,35,True,35,15,1,0,3,0,0,,,24,8,1,4,3,3,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest xarray/tests/test_coding.py -q'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest xarray/tests/test_backends.py::CFEncodedBase::test_roundtrip_mask_and_scale -q'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest xarray/tests/test_backends.py -k test_roundtrip_mask_and_scale -q',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest xarray/tests/test_backends.py::CFEncodedBase::test_roundtrip_mask_and_scale -q',23,3,1
pydata_xarray-4966_comments_docstrings_rep_2_oracle_comparison.json,degraded,pydata__xarray-4966,pydata/xarray,comments_docstrings,comments_docstrings,2,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pydata__xarray-4966/codex-cli/comments_docstrings/rep_2/logs/agent_stdout.jsonl,68,36,True,36,15,1,0,4,0,0,,,32,9,2,8,5,3,2,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest xarray/tests/test_coding.py -q'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest xarray/tests/test_coding.py -q'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest xarray/tests/test_coding.py -q',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest xarray/tests/test_coding.py -q'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest xarray/tests/test_coding.py -q',24,3,2
pydata_xarray-4966_remove_tests_rep_3_oracle_comparison.json,clean,pydata__xarray-4966,pydata/xarray,clean,remove_tests,3,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pydata__xarray-4966/codex-cli/clean/rep_3/logs/agent_stdout.jsonl,60,36,True,36,15,1,0,4,0,0,,,24,7,0,6,3,3,0,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest xarray/tests/test_coding.py::test_UnsignedIntegerCoder_unsigned_false_decodes_to_signed'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest xarray/tests/test_coding.py'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest xarray/tests/test_coding.py',,22,3,0
pydata_xarray-4966_remove_tests_rep_3_oracle_comparison.json,degraded,pydata__xarray-4966,pydata/xarray,remove_tests,remove_tests,3,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pydata__xarray-4966/codex-cli/remove_tests/rep_3/logs/agent_stdout.jsonl,71,38,True,38,16,2,0,4,0,0,,,33,9,0,8,6,4,0,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest xarray/tests/test_conventions.py::test_decode_cf_unsigned_false_converts_unsigned_to_signed'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest xarray/tests/test_conventions.py'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest xarray/tests/test_conventions.py::test_decode_cf_unsigned_false_converts_unsigned_to_signed'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest xarray/tests/test_conventions.py',,25,4,0
sympy_sympy-11618_naming_rep_0_oracle_comparison.json,clean,sympy__sympy-11618,sympy/sympy,clean,naming,0,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/sympy__sympy-11618/codex-cli/clean/rep_0/logs/agent_stdout.jsonl,51,24,True,24,9,0,0,4,0,0,,,27,9,1,4,4,1,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/geometry/tests/test_point.py',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/geometry/tests/test_point.py',18,1,1
sympy_sympy-11618_naming_rep_0_oracle_comparison.json,degraded,sympy__sympy-11618,sympy/sympy,naming,naming,0,False,0,2,<LOCAL_SWEBENCH_RUN_ROOT>/runs/sympy__sympy-11618/codex-cli/naming/rep_0/logs/agent_stdout.jsonl,52,23,True,23,9,0,0,3,0,0,,,29,10,1,4,4,1,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/geometry/tests/test_point.py',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/geometry/tests/test_point.py',19,1,1
sympy_sympy-11618_comments_docstrings_rep_2_oracle_comparison.json,clean,sympy__sympy-11618,sympy/sympy,clean,comments_docstrings,2,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/sympy__sympy-11618/codex-cli/clean/rep_2/logs/agent_stdout.jsonl,52,28,True,28,11,0,0,4,0,0,,,24,7,1,4,5,1,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/geometry/tests/test_point.py',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/geometry/tests/test_point.py',18,1,1
sympy_sympy-11618_comments_docstrings_rep_2_oracle_comparison.json,degraded,sympy__sympy-11618,sympy/sympy,comments_docstrings,comments_docstrings,2,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/sympy__sympy-11618/codex-cli/comments_docstrings/rep_2/logs/agent_stdout.jsonl,52,23,True,23,9,0,0,3,0,0,,,29,10,1,4,4,1,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/geometry/tests/test_point.py',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/geometry/tests/test_point.py',19,1,1
sympy_sympy-11618_remove_tests_rep_3_oracle_comparison.json,clean,sympy__sympy-11618,sympy/sympy,clean,remove_tests,3,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/sympy__sympy-11618/codex-cli/clean/rep_3/logs/agent_stdout.jsonl,57,28,True,28,11,1,0,4,0,0,,,29,10,1,4,4,1,1,/usr/bin/bash -lc '.pilot-venv-py39/bin/python -m pytest sympy/geometry/tests/test_point.py',/usr/bin/bash -lc '.pilot-venv-py39/bin/python -m pytest sympy/geometry/tests/test_point.py',21,1,1
sympy_sympy-11618_remove_tests_rep_3_oracle_comparison.json,degraded,sympy__sympy-11618,sympy/sympy,remove_tests,remove_tests,3,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/sympy__sympy-11618/codex-cli/remove_tests/rep_3/logs/agent_stdout.jsonl,67,32,True,32,13,1,0,4,0,0,,,35,12,2,4,6,1,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/geometry/tests/test_point_distance.py',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/geometry/tests/test_point_distance.py',25,1,1
sympy_sympy-11618_type_hints_rep_1_oracle_comparison.json,clean,sympy__sympy-11618,sympy/sympy,clean,type_hints,1,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/sympy__sympy-11618/codex-cli/clean/rep_1/logs/agent_stdout.jsonl,59,23,True,23,9,0,0,3,0,0,,,36,13,3,4,5,1,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/geometry/tests/test_point.py',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/geometry/tests/test_point.py',22,1,1
sympy_sympy-11618_type_hints_rep_1_oracle_comparison.json,degraded,sympy__sympy-11618,sympy/sympy,type_hints,type_hints,1,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/sympy__sympy-11618/codex-cli/type_hints/rep_1/logs/agent_stdout.jsonl,45,25,True,25,10,0,0,3,0,0,,,20,5,1,4,5,1,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/geometry/tests/test_point.py',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/geometry/tests/test_point.py',15,1,1
sympy_sympy-12096_naming_rep_0_oracle_comparison.json,clean,sympy__sympy-12096,sympy/sympy,clean,naming,0,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/sympy__sympy-12096/codex-cli/clean/rep_0/logs/agent_stdout.jsonl,71,33,True,33,14,1,0,3,0,0,,,38,11,2,8,7,1,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/core/tests/test_evalf.py -q',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/core/tests/test_evalf.py -q',25,1,1
sympy_sympy-12096_naming_rep_0_oracle_comparison.json,degraded,sympy__sympy-12096,sympy/sympy,naming,naming,0,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/sympy__sympy-12096/codex-cli/naming/rep_0/logs/agent_stdout.jsonl,96,36,True,36,15,0,0,4,0,0,,,60,23,1,6,6,1,1,"/usr/bin/bash -lc ""./.pilot-venv-py39/bin/python -m pytest sympy/utilities/tests/test_lambdify.py -k 'imps'""","/usr/bin/bash -lc ""./.pilot-venv-py39/bin/python -m pytest sympy/utilities/tests/test_lambdify.py -k 'imps'""",38,1,1
sympy_sympy-12096_comments_docstrings_rep_2_oracle_comparison.json,clean,sympy__sympy-12096,sympy/sympy,clean,comments_docstrings,2,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/sympy__sympy-12096/codex-cli/clean/rep_2/logs/agent_stdout.jsonl,68,38,True,38,16,0,0,4,0,0,,,30,10,1,4,5,1,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/core/tests/test_evalf.py -k implemented_function_evalf',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/core/tests/test_evalf.py -k implemented_function_evalf',26,1,1
sympy_sympy-12096_comments_docstrings_rep_2_oracle_comparison.json,degraded,sympy__sympy-12096,sympy/sympy,comments_docstrings,comments_docstrings,2,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/sympy__sympy-12096/codex-cli/comments_docstrings/rep_2/logs/agent_stdout.jsonl,66,27,True,27,11,0,0,3,0,0,,,39,13,2,8,4,1,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/core/tests/test_evalf.py::test_implemented_function_evalf',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/core/tests/test_evalf.py::test_implemented_function_evalf',24,1,1
sympy_sympy-12096_remove_tests_rep_3_oracle_comparison.json,clean,sympy__sympy-12096,sympy/sympy,clean,remove_tests,3,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/sympy__sympy-12096/codex-cli/clean/rep_3/logs/agent_stdout.jsonl,97,54,True,54,24,0,0,4,0,0,,,43,14,2,6,8,1,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/core/tests/test_evalf.py -q',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/core/tests/test_evalf.py -q',38,1,1
sympy_sympy-12096_remove_tests_rep_3_oracle_comparison.json,degraded,sympy__sympy-12096,sympy/sympy,remove_tests,remove_tests,3,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/sympy__sympy-12096/codex-cli/remove_tests/rep_3/logs/agent_stdout.jsonl,74,37,True,37,16,0,0,3,0,0,,,37,12,2,6,6,1,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/core/tests/test_evalf.py::test_implemented_function_evalf',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/core/tests/test_evalf.py::test_implemented_function_evalf',28,1,1
sympy_sympy-12096_type_hints_rep_1_oracle_comparison.json,clean,sympy__sympy-12096,sympy/sympy,clean,type_hints,1,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/sympy__sympy-12096/codex-cli/clean/rep_1/logs/agent_stdout.jsonl,74,44,True,44,19,0,0,4,0,0,,,30,11,1,4,3,1,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/core/tests/test_evalf.py -q',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/core/tests/test_evalf.py -q',30,1,1
sympy_sympy-12096_type_hints_rep_1_oracle_comparison.json,degraded,sympy__sympy-12096,sympy/sympy,type_hints,type_hints,1,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/sympy__sympy-12096/codex-cli/type_hints/rep_1/logs/agent_stdout.jsonl,67,33,True,33,14,0,0,3,0,0,,,34,9,2,8,7,1,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/core/tests/test_evalf.py -q',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/core/tests/test_evalf.py -q',23,1,1
sympy_sympy-12419_naming_rep_0_oracle_comparison.json,clean,sympy__sympy-12419,sympy/sympy,clean,naming,0,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/sympy__sympy-12419/codex-cli/clean/rep_0/logs/agent_stdout.jsonl,115,32,True,32,13,0,0,4,0,0,,,83,32,6,12,6,1,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/matrices/expressions/tests/test_indexing.py -q',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/matrices/expressions/tests/test_indexing.py -q',45,1,1
sympy_sympy-12419_naming_rep_0_oracle_comparison.json,degraded,sympy__sympy-12419,sympy/sympy,naming,naming,0,False,1,7,<LOCAL_SWEBENCH_RUN_ROOT>/runs/sympy__sympy-12419/codex-cli/naming/rep_0/logs/agent_stdout.jsonl,138,52,True,52,22,2,0,6,1,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/matrices/expressions/tests/test_indexing.py -q',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/matrices/expressions/tests/test_indexing.py -q',86,31,1,16,7,0,0,,,53,1,1
sympy_sympy-12419_comments_docstrings_rep_2_oracle_comparison.json,clean,sympy__sympy-12419,sympy/sympy,clean,comments_docstrings,2,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/sympy__sympy-12419/codex-cli/clean/rep_2/logs/agent_stdout.jsonl,83,23,True,23,9,0,0,3,0,0,,,60,22,2,10,5,1,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/matrices/expressions/tests/test_indexing.py',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/matrices/expressions/tests/test_indexing.py',31,1,1
sympy_sympy-12419_comments_docstrings_rep_2_oracle_comparison.json,degraded,sympy__sympy-12419,sympy/sympy,comments_docstrings,comments_docstrings,2,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/sympy__sympy-12419/codex-cli/comments_docstrings/rep_2/logs/agent_stdout.jsonl,116,23,True,23,9,0,0,3,0,0,,,93,36,5,12,8,2,2,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/matrices/expressions/tests/test_indexing.py -q'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/matrices/expressions/tests/test_matexpr.py -q',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/matrices/expressions/tests/test_indexing.py -q'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/matrices/expressions/tests/test_matexpr.py -q',45,2,2
sympy_sympy-12419_remove_tests_rep_3_oracle_comparison.json,clean,sympy__sympy-12419,sympy/sympy,clean,remove_tests,3,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/sympy__sympy-12419/codex-cli/clean/rep_3/logs/agent_stdout.jsonl,64,21,True,21,8,0,0,3,0,0,,,43,15,4,6,6,1,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/matrices/expressions/tests/test_matexpr.py -q',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/matrices/expressions/tests/test_matexpr.py -q',23,1,1
sympy_sympy-12419_remove_tests_rep_3_oracle_comparison.json,degraded,sympy__sympy-12419,sympy/sympy,remove_tests,remove_tests,3,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/sympy__sympy-12419/codex-cli/remove_tests/rep_3/logs/agent_stdout.jsonl,70,27,True,27,11,0,0,3,0,0,,,43,16,2,6,4,1,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/matrices/expressions/tests/test_indexing.py sympy/concrete/tests/test_sums_products.py::test_Sum_doit',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/matrices/expressions/tests/test_indexing.py sympy/concrete/tests/test_sums_products.py::test_Sum_doit',27,1,1
sympy_sympy-12419_type_hints_rep_1_oracle_comparison.json,clean,sympy__sympy-12419,sympy/sympy,clean,type_hints,1,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/sympy__sympy-12419/codex-cli/clean/rep_1/logs/agent_stdout.jsonl,121,28,True,28,11,0,0,4,0,0,,,93,34,6,16,8,1,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/matrices/expressions/tests/test_matexpr.py -q',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/matrices/expressions/tests/test_matexpr.py -q',45,1,1
sympy_sympy-12419_type_hints_rep_1_oracle_comparison.json,degraded,sympy__sympy-12419,sympy/sympy,type_hints,type_hints,1,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/sympy__sympy-12419/codex-cli/type_hints/rep_1/logs/agent_stdout.jsonl,102,19,True,19,7,0,0,3,0,0,,,83,31,4,12,8,1,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/matrices/expressions/tests/test_matexpr.py sympy/concrete/tests/test_sums_products.py',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sympy/matrices/expressions/tests/test_matexpr.py sympy/concrete/tests/test_sums_products.py',38,1,1
django_django-16502_naming_rep_0_oracle_comparison.json,clean,django__django-16502,django/django,clean,naming,0,False,1,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/django__django-16502/codex-cli/clean/rep_0/logs/agent_stdout.jsonl,61,33,True,33,13,0,0,5,0,0,,,28,8,3,6,5,2,2,/usr/bin/bash -lc './.pilot-venv-*/bin/python -m pytest tests/servers/test_basehttp.py'|/usr/bin/bash -lc './.pilot-venv-*/bin/python -m pytest tests/builtin_server/tests.py',/usr/bin/bash -lc './.pilot-venv-*/bin/python -m pytest tests/servers/test_basehttp.py'|/usr/bin/bash -lc './.pilot-venv-*/bin/python -m pytest tests/builtin_server/tests.py',21,2,2
django_django-16502_naming_rep_0_oracle_comparison.json,degraded,django__django-16502,django/django,naming,naming,0,False,1,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/django__django-16502/codex-cli/naming/rep_0/logs/agent_stdout.jsonl,75,38,True,38,16,0,0,4,0,0,,,37,12,3,4,7,1,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/servers/test_basehttp.py::ServerHandlerTestCase tests/middleware/tests.py::ConditionalGetMiddlewareTest tests/test_client/test_conditional_content_removal.py',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/servers/test_basehttp.py::ServerHandlerTestCase tests/middleware/tests.py::ConditionalGetMiddlewareTest tests/test_client/test_conditional_content_removal.py',28,1,1
django_django-16502_comments_docstrings_rep_2_oracle_comparison.json,clean,django__django-16502,django/django,clean,comments_docstrings,2,False,1,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/django__django-16502/codex-cli/clean/rep_2/logs/agent_stdout.jsonl,95,36,True,36,15,0,0,4,0,0,,,59,19,3,14,6,1,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/servers/test_basehttp.py tests/middleware/tests.py::ConditionalGetMiddlewareTest',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/servers/test_basehttp.py tests/middleware/tests.py::ConditionalGetMiddlewareTest',34,1,1
django_django-16502_comments_docstrings_rep_2_oracle_comparison.json,degraded,django__django-16502,django/django,comments_docstrings,comments_docstrings,2,False,1,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/django__django-16502/codex-cli/comments_docstrings/rep_2/logs/agent_stdout.jsonl,68,31,True,31,13,0,0,3,0,0,,,37,10,2,8,8,1,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/servers/test_basehttp.py tests/servers/tests.py::LiveServerViews::test_protocol tests/servers/tests.py::LiveServerViews::test_keep_alive_on_connection_with_content_length',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/servers/test_basehttp.py tests/servers/tests.py::LiveServerViews::test_protocol tests/servers/tests.py::LiveServerViews::test_keep_alive_on_connection_with_content_length',23,1,1
django_django-16502_remove_tests_rep_3_oracle_comparison.json,clean,django__django-16502,django/django,clean,remove_tests,3,False,1,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/django__django-16502/codex-cli/clean/rep_3/logs/agent_stdout.jsonl,61,36,True,36,15,0,0,4,0,0,,,25,8,2,4,4,1,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/servers/test_basehttp.py -q',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/servers/test_basehttp.py -q',23,1,1
django_django-16502_remove_tests_rep_3_oracle_comparison.json,degraded,django__django-16502,django/django,remove_tests,remove_tests,3,False,1,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/django__django-16502/codex-cli/remove_tests/rep_3/logs/agent_stdout.jsonl,79,42,True,42,18,0,0,4,0,0,,,37,12,2,6,6,1,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/servers/tests.py::ServerHandlerTest tests/middleware/tests.py::ConditionalGetMiddlewareTest',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/servers/tests.py::ServerHandlerTest tests/middleware/tests.py::ConditionalGetMiddlewareTest',30,1,1
django_django-16502_type_hints_rep_1_oracle_comparison.json,clean,django__django-16502,django/django,clean,type_hints,1,False,1,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/django__django-16502/codex-cli/clean/rep_1/logs/agent_stdout.jsonl,72,39,True,39,17,1,0,3,0,0,,,33,12,2,4,4,1,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/servers/test_basehttp.py tests/middleware/tests.py::ConditionalGetMiddlewareTest',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/servers/test_basehttp.py tests/middleware/tests.py::ConditionalGetMiddlewareTest',29,1,1
django_django-16502_type_hints_rep_1_oracle_comparison.json,degraded,django__django-16502,django/django,type_hints,type_hints,1,False,1,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/django__django-16502/codex-cli/type_hints/rep_1/logs/agent_stdout.jsonl,85,28,True,28,11,0,0,4,0,0,,,57,20,3,8,8,2,2,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/servers/test_basehttp.py'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m unittest tests.servers.test_basehttp -v',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/servers/test_basehttp.py'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m unittest tests.servers.test_basehttp -v',31,2,2
django_django-16527_naming_rep_0_oracle_comparison.json,clean,django__django-16527,django/django,clean,naming,0,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/django__django-16527/codex-cli/clean/rep_0/logs/agent_stdout.jsonl,49,25,True,25,10,0,0,3,0,0,,,24,8,1,2,5,1,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/admin_views/test_templatetags.py',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/admin_views/test_templatetags.py',18,1,1
django_django-16527_naming_rep_0_oracle_comparison.json,degraded,django__django-16527,django/django,naming,naming,0,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/django__django-16527/codex-cli/naming/rep_0/logs/agent_stdout.jsonl,63,38,True,38,16,0,0,4,0,0,,,25,9,2,2,4,2,2,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/admin_views/test_templatetags.py::AdminTemplateTagsTest::test_submit_row_save_as_new_requires_add_and_change_permissions'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/admin_views/tests.py::AdminViewPermissionsTest::test_change_view_save_as_new',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/admin_views/test_templatetags.py::AdminTemplateTagsTest::test_submit_row_save_as_new_requires_add_and_change_permissions'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/admin_views/tests.py::AdminViewPermissionsTest::test_change_view_save_as_new',25,2,2
